,Seven_Day_Total,Theaters,Distributor,runtime,release_date,budget,keywords_count,log_total_marketing_assets,director_weighted_rating,weekend_release,is_holiday,holiday_type,spoken_languages_iso,same_release_date_count,same_day_competitors,has_same_day_competitor,month_sin,month_cos,budget_log,cast_top5_popularity_sum_log,is_franchise,franchise_size,franchise_size_log,installment_number,is_sequel,keywords_count_log,kw_superhero,kw_animation,kw_horror,kw_romance,kw_family,kw_biopic,kw_fantasy_scifi,kw_action_adventure,kw_crime_thriller,kw_comedy_drama,genres_norm,num_genres,num_production_companies,has_major_studio,num_prodcos_log,mpaa_std,is_US,is_China,is_India,num_countries
338,5669739.0,810.0,walt disney studios motion pictures,168.0,2022-09-08,22000000.0,3.0,3.4011973816621555,6.990297213622291,0,0,none,['hi'],4,3,1,-0.8660254,-0.5,16.906553056777135,2.4577152929348043,1,3,1.3862944,1,0,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,action|adventure|fantasy,3,4,0,1.609438,PG-13,0,0,1,1
339,7147619.0,2151.0,stx entertainment,86.0,2020-02-20,10000000.0,5.0,4.2626798770413155,6.122503304524657,0,0,none,"['en', 'es']",1,0,0,0.5,0.8660254,16.118095750958314,2.2083403454151833,1,2,1.0986123,2,1,1.791759469228055,0,0,0,0,0,0,0,0,0,0,horror|mystery|thriller,3,2,0,1.0986123,PG-13,1,1,0,4
340,97673691.0,4164.0,walt disney studios motion pictures,93.0,2012-06-21,185000000.0,30.0,5.501258210544727,7.063719175842145,0,0,none,['en'],1,0,0,0.5,-0.8660254,19.035866388448003,2.657780943613361,0,0,0.0,0,0,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,action|adventure|animation|comedy|family|fantasy,6,1,0,0.6931472,PG,1,0,0,1
341,3128862.0,2230.0,angel,110.0,2025-01-23,200000.0,4.0,2.302585092994046,5.418217194570135,0,0,none,['en'],2,1,1,0.0,1.0,12.206077645517674,2.0247873426162415,0,0,0.0,0,0,1.6094379124341003,0,0,0,0,0,0,0,0,0,0,drama,1,3,0,1.3862944,PG-13,1,0,0,1
342,335174.0,73.0,reliance big pictures,120.0,2010-11-25,2600000.0,0.0,1.791759469228055,6.665131615650004,0,1,thanksgiving,"['en', 'hi']",1,0,0,-0.8660254,0.5,14.77102238760702,2.020063018160336,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,comedy|drama|romance,3,3,0,1.3862944,Unrated,0,0,1,1
343,22279710.0,2537.0,universal pictures,88.0,2018-05-05,6000000.0,3.0,2.639057329615259,6.255093860561916,1,0,none,['en'],1,0,0,0.8660254,-0.5,15.607270193858982,2.2588944043693124,0,0,0.0,0,0,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,action|crime|thriller,3,2,0,1.0986123,PG-13,1,0,0,1
344,18007071.0,2764.0,twentieth century fox,116.0,2019-04-10,14000000.0,11.0,2.4849066497880004,7.6,0,0,none,['en'],2,1,1,1.0,6.123234e-17,16.454567959008102,2.297150351504,0,0,0.0,0,0,2.4849066497880004,0,0,0,0,0,0,0,0,0,0,drama,1,2,1,1.0986123,PG,1,0,0,1
345,18007071.0,2764.0,twentieth century fox,116.0,2019-04-10,14000000.0,11.0,2.4849066497880004,7.6,0,0,none,['en'],2,1,1,1.0,6.123234e-17,16.454567959008102,2.297150351504,0,0,0.0,0,0,2.4849066497880004,0,0,0,0,0,0,0,0,0,0,drama,1,2,1,1.0986123,PG,1,0,0,1
346,3040865.0,1240.0,bleecker street media,99.0,2019-08-09,10000000.0,15.0,3.4011973816621555,6.420144865634454,1,0,none,['en'],3,2,1,-0.5,-0.8660254,16.118095750958314,1.8736773407593317,0,0,0.0,0,0,2.772588722239781,0,0,0,0,0,0,0,0,0,0,drama,1,2,0,1.0986123,Unrated,1,0,0,1
347,343890.0,279.0,focus features,91.0,2022-06-17,1200000.0,1.0,3.6375861597263857,6.300000000000001,1,0,none,"['en', 'pt']",1,0,0,0.5,-0.8660254,13.997832948091215,1.6580566333365467,0,0,0.0,0,0,0.6931471805599453,0,0,0,0,0,0,1,0,0,0,comedy|drama|science fiction,3,4,0,1.609438,PG,0,0,0,1
348,11937316.0,2647.0,relativity media,90.0,2014-04-22,28000000.0,12.0,3.58351893845611,5.720361818181819,0,0,none,['en'],1,0,0,1.0,6.123234e-17,17.147715103853763,2.4207413923122134,0,0,0.0,0,0,2.5649493574615367,0,0,0,0,0,0,0,0,0,0,action|crime|drama,3,4,0,1.609438,PG-13,1,0,0,3
349,38459240.0,2918.0,universal pictures,125.0,2011-05-13,32500000.0,24.0,4.418840607796598,6.914928698400158,1,0,none,['en'],3,2,1,0.8660254,-0.5,17.296750678069195,2.455065807776979,0,0,0.0,0,0,3.2188758248682006,0,0,0,0,0,0,0,0,0,0,comedy|romance,2,2,0,1.0986123,Unrated,1,0,0,1
350,21216197.0,2811.0,walt disney studios motion pictures,141.0,2015-10-15,40000000.0,10.0,4.919980925828125,7.433766198619391,0,0,none,"['de', 'en', 'ru']",2,1,1,-1.0,-1.8369701e-16,17.50439003707821,2.670708255293108,0,0,0.0,0,0,2.3978952727983707,0,0,0,0,0,0,0,0,0,0,drama|thriller,2,8,1,2.1972246,Unrated,1,0,0,2
351,11937675.0,2927.0,universal pictures,123.0,2016-09-14,35000000.0,19.0,4.624972813284271,6.579916266899258,0,0,none,"['en', 'pt']",2,1,1,-0.8660254,-0.5,17.370858648025116,2.5964629319828383,1,4,1.609438,1,0,2.995732273553991,0,0,0,0,0,0,0,0,0,0,comedy|drama|romance,3,2,0,1.0986123,Unrated,0,0,0,2
352,4325840.0,1611.0,miramax,97.0,2001-04-13,25000000.0,16.0,4.969813299576001,6.579916266899258,1,0,none,['en'],1,0,0,1.0,6.123234e-17,17.034386422832473,2.642458681311657,0,4,1.609438,0,0,2.833213344056216,0,0,0,0,0,0,0,0,0,0,comedy|drama|romance,3,5,1,1.7917595,Unrated,1,0,0,4
353,11897552.0,2607.0,screen gems,91.0,2019-05-09,6000000.0,9.0,4.948759890378168,6.126764142122487,0,0,none,['en'],2,1,1,0.8660254,-0.5,15.607270193858982,2.096618175050453,0,0,0.0,0,0,2.302585092994046,0,0,0,0,0,0,0,0,0,0,horror|science fiction,2,4,0,1.609438,R,1,0,0,1
354,10586500.0,2449.0,a24,104.0,2025-05-28,15000000.0,15.0,5.556828061699537,7.214635557432431,0,1,memorial_day,['en'],1,0,0,0.8660254,-0.5,16.52356082573315,2.0192137161293493,0,0,0.0,0,0,2.772588722239781,0,0,0,0,0,0,0,0,0,0,horror,1,5,0,1.7917595,R,1,0,0,2
355,22479145.0,2380.0,universal pictures,98.0,2000-08-25,28000000.0,24.0,4.48863636973214,6.815316791899384,1,0,none,['en'],1,0,0,-0.5,-0.8660254,17.147715103853763,2.394872527084019,0,7,2.0794415,0,0,3.2188758248682006,0,0,0,0,0,0,0,0,0,0,comedy,1,2,1,1.0986123,Unrated,1,0,0,1
356,11269989.0,2620.0,twentieth century fox,109.0,2013-01-18,56000000.0,7.0,4.394449154672439,6.611549882578064,1,0,none,['en'],1,0,0,0.0,1.0,17.840862266556567,2.7931631104753896,0,0,0.0,0,0,2.0794415416798357,0,0,0,0,0,0,0,0,0,0,crime|drama|thriller,3,9,0,2.3025851,R,1,0,0,1
357,17061472.0,1936.0,overture films,132.0,2010-03-04,17000000.0,20.0,4.394449154672439,6.942388888888888,0,0,none,['en'],1,0,0,0.8660254,0.5,16.648723960844016,2.8554812115793413,0,0,0.0,0,0,3.044522437723423,0,0,0,0,0,0,0,0,0,0,crime|drama|thriller,3,5,0,1.7917595,R,1,0,0,1
358,6744410.0,3350.0,universal pictures,115.0,2022-09-30,22000000.0,13.0,4.143134726391533,6.167453059597369,1,0,none,['en'],2,1,1,-0.8660254,-0.5,16.906553056777135,1.2997828591719118,0,0,0.0,0,0,2.639057329615259,0,0,0,0,0,0,0,0,0,0,comedy|romance,2,3,1,1.3862944,R,1,0,0,1
359,325213.0,200.0,freestyle releasing,89.0,2015-04-24,1900000.0,0.0,1.791759469228055,6.665131615650004,1,0,none,['en'],2,1,1,1.0,6.123234e-17,14.45736497045232,1.7458551370370803,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,drama,1,0,0,0.0,Unrated,1,0,0,1
360,325213.0,200.0,freestyle releasing,89.0,2015-04-24,1900000.0,0.0,1.791759469228055,6.665131615650004,1,0,none,['en'],2,1,1,1.0,6.123234e-17,14.45736497045232,1.7458551370370803,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,drama,1,0,0,0.0,Unrated,1,0,0,1
361,1936064.0,1500.0,sony pictures releasing,97.0,2011-09-09,10000000.0,2.0,3.1354942159291497,6.095872496935023,1,0,none,"['en', 'pl']",4,3,1,-0.8660254,-0.5,16.118095750958314,2.4220467190289843,0,0,0.0,0,0,1.0986122886681096,0,0,0,0,0,0,0,0,0,0,comedy,1,3,1,1.3862944,R,1,0,0,1
362,1014950.0,17.0,focus features,119.0,2025-10-23,50000000.0,23.0,4.330733340286331,7.435673055082339,0,0,none,['en'],1,0,0,-1.0,-1.8369701e-16,17.72753358339242,3.1947593462807573,0,0,0.0,0,0,3.1780538303479458,0,0,0,0,0,0,0,0,0,0,comedy|crime|science fiction,3,6,0,1.9459102,R,1,0,0,4
363,41082703.0,4357.0,sony pictures releasing,126.0,2022-08-03,90000000.0,20.0,6.028278520230698,7.096616622411046,0,0,none,"['en', 'es', 'ja', 'ru']",1,0,0,-0.5,-0.8660254,18.31532023940565,2.8832296469665177,0,0,0.0,0,0,3.044522437723423,0,0,0,0,0,0,0,0,0,0,action|comedy|thriller,3,2,1,1.0986123,R,1,0,0,1
364,46278020.0,3550.0,paramount pictures,114.0,2018-11-22,135000000.0,7.0,4.23410650459726,7.0291970084629005,0,1,thanksgiving,['en'],2,1,1,-0.8660254,0.5,18.72078534381011,2.9095423772385183,0,0,0.0,0,0,2.0794415416798357,0,0,0,0,0,0,0,0,0,0,action|adventure|science fiction,3,6,1,1.9459102,PG-13,1,1,0,2
365,139083.0,11.0,lionsgate,95.0,2010-09-24,1987650.0,12.0,4.2626798770413155,5.547564068692205,1,0,none,['en'],2,1,1,-0.8660254,-0.5,14.502464097467449,2.360542631892938,0,0,0.0,0,0,2.5649493574615367,0,0,0,0,0,0,0,0,0,0,drama|mystery|thriller,3,8,0,2.1972246,Unrated,1,0,0,3
366,19208232.0,3037.0,screen gems,119.0,2010-11-23,55000000.0,11.0,4.2626798770413155,7.149728062913908,0,1,thanksgiving,['en'],3,2,1,-0.8660254,0.5,17.822843761378564,2.3584359857340513,0,0,0.0,0,0,2.4849066497880004,0,0,0,0,0,0,0,0,0,0,drama|romance,2,2,0,1.0986123,PG-13,1,0,0,1
367,19208232.0,3037.0,screen gems,119.0,2010-11-23,55000000.0,11.0,4.2626798770413155,7.149728062913908,0,1,thanksgiving,['en'],3,2,1,-0.8660254,0.5,17.822843761378564,2.3584359857340513,0,0,0.0,0,0,2.4849066497880004,0,0,0,0,0,0,0,0,0,0,drama|romance,2,2,0,1.0986123,PG-13,1,0,0,1
368,7208287.0,3003.0,the weinstein company,100.0,2015-10-02,20000000.0,13.0,2.9444389791664403,6.665131615650004,1,0,none,"['en', 'fr']",2,1,1,-1.0,-1.8369701e-16,16.811242881518265,2.820866850579334,0,0,0.0,0,0,2.639057329615259,0,0,0,0,0,0,0,0,0,0,drama,1,3,0,1.3862944,R,1,0,0,1
369,127597.0,10.0,universal pictures,122.0,2015-11-12,10000000.0,15.0,4.143134726391533,7.171104537521814,0,0,none,"['en', 'fr', 'uk']",3,2,1,-0.8660254,0.5,16.118095750958314,2.9545404189772704,0,0,0.0,0,0,2.772588722239781,0,0,0,0,0,0,0,0,0,0,drama|romance,2,3,0,1.3862944,Unrated,1,0,0,2
370,218727.0,5.0,a24,109.0,2021-11-19,8300000.0,12.0,4.574710978503383,7.114540735873851,1,0,none,['en'],1,0,0,-0.8660254,0.5,15.931766193248746,2.2363918702592467,0,0,0.0,0,0,2.5649493574615367,0,0,0,0,0,0,0,0,0,0,drama,1,2,0,1.0986123,Unrated,1,0,0,1
371,10312366.0,2464.0,warner bros.,100.0,2017-03-23,25000000.0,4.0,2.9444389791664403,6.007519623233909,0,0,none,"['en', 'es']",4,3,1,0.8660254,0.5,17.034386422832473,2.8803494800104263,0,0,0.0,0,0,1.6094379124341003,0,0,0,0,0,0,0,0,0,0,action|comedy|crime,3,2,1,1.0986123,R,1,0,0,1
372,26918.0,27.0,roadside attractions,108.0,2010-03-01,7000000.0,1.0,3.4011973816621555,6.047368421052631,0,0,none,"['en', 'fr']",1,0,0,0.8660254,0.5,15.76142084987672,2.421620677217188,0,0,0.0,0,0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,comedy|crime|mystery|thriller,4,2,0,1.0986123,R,1,0,0,1
373,10188926.0,2840.0,angel,142.0,2024-03-07,50000000.0,12.0,2.70805020110221,7.800869425823375,0,0,none,"['en', 'it']",2,1,1,0.8660254,0.5,17.72753358339242,2.3322798083290843,0,0,0.0,0,0,2.5649493574615367,0,0,0,0,0,0,0,0,0,0,drama|history,2,3,0,1.3862944,PG-13,1,0,0,2
374,502379.0,5.0,lionsgate,97.0,2016-05-11,30000000.0,17.0,4.382026634673881,6.411439254896589,0,0,none,['en'],2,1,1,0.8660254,-0.5,17.216707972959764,2.790514589523101,0,0,0.0,0,0,2.8903717578961645,0,0,0,0,0,0,0,0,0,0,comedy|drama|romance,3,2,0,1.0986123,PG-13,1,0,0,1
375,640268.0,848.0,roadside attractions,100.0,2023-09-15,3500000.0,0.0,2.3978952727983707,5.970866894197952,1,0,none,['en'],2,1,1,-0.8660254,-0.5,15.068273812173887,1.9057724441650206,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,comedy|family,2,2,0,1.0986123,PG,1,0,0,1
376,28513370.0,3569.0,universal pictures,91.0,2021-08-25,25000000.0,7.0,4.875197323201151,5.9575257793765,0,0,none,"['en', 'fr']",1,0,0,-0.5,-0.8660254,17.034386422832473,1.6865656063495496,1,4,1.609438,1,0,2.0794415416798357,0,0,0,0,0,0,0,0,0,0,horror|thriller,2,4,1,1.609438,R,1,0,0,2
377,113005738.0,4105.0,walt disney studios motion pictures,119.0,2025-02-12,180000000.0,13.0,5.153291594497779,5.826418512295708,0,0,none,"['en', 'es', 'ja']",1,0,0,0.5,0.8660254,19.00846741441004,2.871341831989359,1,4,1.609438,4,1,2.639057329615259,0,0,0,0,0,0,0,0,0,0,action|science fiction|thriller,3,2,0,1.0986123,PG-13,1,0,0,1
378,223329078.0,4226.0,walt disney studios motion pictures,147.0,2016-04-27,250000000.0,8.0,6.035481432524756,6.907435505221355,0,0,none,"['de', 'en', 'ro', 'ru']",2,1,1,1.0,6.123234e-17,19.33697147982652,3.396164739134081,1,4,1.609438,3,1,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,action|adventure|science fiction,3,1,0,0.6931472,PG-13,1,0,0,1
379,91867268.0,3715.0,paramount pictures,124.0,2011-07-22,140000000.0,20.0,5.541263545158426,6.834630850456621,1,0,none,"['en', 'fr', 'no']",3,2,1,1.2246469e-16,-1.0,18.757152987716434,2.7010591539133566,1,4,1.609438,1,0,3.044522437723423,0,0,0,0,0,0,0,0,0,0,action|adventure|science fiction,3,2,0,1.0986123,PG-13,1,0,0,1
380,117608171.0,3938.0,walt disney studios motion pictures,136.0,2014-03-20,170000000.0,8.0,5.834810737062605,6.907435505221355,0,0,none,['en'],2,1,1,0.8660254,0.5,18.951309000896888,3.468684675891807,1,4,1.609438,2,1,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,action|adventure|science fiction,3,1,0,0.6931472,PG-13,1,0,0,1
381,10086280.0,1595.0,universal pictures,131.0,2001-04-18,57000000.0,6.0,3.713572066704308,6.911872137404581,0,0,none,"['de', 'el', 'en', 'it']",1,0,0,1.0,6.123234e-17,17.858561843342684,2.845490610223448,0,0,0.0,0,0,1.9459101490553132,0,0,0,0,0,0,0,0,0,0,drama|romance|war,3,4,1,1.609438,Unrated,1,0,0,3
382,128820.0,4.0,bleecker street media,118.0,2016-07-08,5000000.0,29.0,4.3694478524670215,6.665131615650004,1,0,none,['en'],1,0,0,1.2246469e-16,-1.0,15.424948670398354,2.0865164553517976,0,0,0.0,0,0,3.4011973816621555,0,0,0,0,0,0,0,0,0,0,adventure|drama,2,2,0,1.0986123,R,1,0,0,1
383,196895933.0,4310.0,walt disney studios motion pictures,124.0,2019-03-06,152000000.0,13.0,6.113682179832232,6.785046350172097,0,0,none,['en'],1,0,0,0.8660254,0.5,18.839391085389497,3.0296794908536486,1,2,1.0986123,1,0,2.639057329615259,0,0,0,0,0,0,0,0,0,0,action|adventure|science fiction,3,1,0,0.6931472,PG-13,1,0,0,1
384,36030235.0,3020.0,sony pictures releasing,134.0,2013-10-10,55000000.0,14.0,4.634728988229636,6.994053489889106,0,0,none,['en'],2,1,1,-1.0,-1.8369701e-16,17.822843761378564,2.4158066297037,0,0,0.0,0,0,2.70805020110221,0,0,0,0,0,0,0,0,0,0,action|drama|thriller,3,4,1,1.609438,Unrated,1,0,0,1
385,32262512.0,3434.0,twentieth century fox,89.0,2017-06-01,38000000.0,14.0,4.890349128221754,6.3309122445152815,0,1,memorial_day,['en'],1,0,0,0.5,-0.8660254,17.453096744006448,2.309858576960544,1,4,1.609438,1,0,2.70805020110221,0,0,0,0,0,0,0,0,0,0,adventure|animation|comedy|family,4,2,0,1.0986123,PG,1,0,0,1
386,1780676.0,806.0,paramount pictures,97.0,2015-09-17,2000000.0,8.0,2.9444389791664403,5.655,0,0,none,['en'],3,2,1,-0.8660254,-0.5,14.508658238524095,2.392809635567013,0,0,0.0,0,0,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,crime|drama|thriller,3,5,0,1.7917595,PG-13,1,0,0,1
387,4310660.0,2548.0,focus features,110.0,2019-03-15,25000000.0,5.0,3.4011973816621555,7.058006559293415,1,0,none,['en'],1,0,0,0.8660254,0.5,17.034386422832473,2.7591044669247093,0,0,0.0,0,0,1.791759469228055,0,0,0,0,0,0,0,0,0,0,action|science fiction|thriller,3,2,0,1.0986123,PG-13,1,0,0,1
388,385249.0,4.0,the weinstein company,118.0,2015-11-20,11800000.0,29.0,4.454347296253507,7.11312442159383,1,0,none,['en'],3,2,1,-0.8660254,0.5,16.283610174181653,2.905911499355602,0,0,0.0,0,0,3.4011973816621555,0,0,0,0,0,0,0,0,0,0,drama|romance,2,3,0,1.3862944,R,1,0,0,2
389,20121355.0,3157.0,screen gems,100.0,2013-10-16,30000000.0,12.0,4.189654742026425,6.351364819812668,0,0,none,['en'],1,0,0,-1.0,-1.8369701e-16,17.216707972959764,2.9736042446059376,0,0,0.0,0,0,2.5649493574615367,0,0,0,0,0,0,0,0,0,0,drama|horror,2,3,0,1.3862944,R,1,0,0,1
390,90930615.0,4115.0,walt disney studios motion pictures,106.0,2011-06-11,200000000.0,12.0,5.3612921657094255,6.202689342663761,1,0,none,"['de', 'en', 'fr', 'it', 'ja']",1,0,0,0.5,-0.8660254,19.11382792951231,2.536138275607417,1,3,1.3862944,1,0,2.5649493574615367,0,0,0,0,0,0,0,0,0,0,adventure|animation|comedy|family,4,2,1,1.0986123,G,1,0,0,1
391,74707893.0,4256.0,walt disney studios motion pictures,102.0,2017-06-15,175000000.0,10.0,4.290459441148391,6.665131615650004,0,0,none,['en'],3,2,1,0.5,-0.8660254,18.980296537602072,2.7065757813460816,1,3,1.3862944,2,1,2.3978952727983707,0,0,0,0,0,0,0,0,0,0,adventure|animation|comedy|family,4,1,0,0.6931472,G,1,0,0,1
392,70487319.0,2774.0,twentieth century fox,143.0,2000-12-22,90000000.0,11.0,4.859812404361672,6.55947722126619,1,1,christmas,"['en', 'ru']",2,1,1,-0.5,0.8660254,18.31532023940565,2.679355758527529,0,0,0.0,0,0,2.4849066497880004,0,0,0,0,0,0,0,0,0,0,adventure|drama,2,4,1,1.609438,Unrated,1,0,0,1
393,13055.0,4.0,rialto pictures,118.0,2023-10-06,12000000.0,6.0,3.784189633918261,6.321551775147928,1,0,none,['en'],2,1,1,-1.0,-1.8369701e-16,16.300417291085605,2.267206589092229,0,0,0.0,0,0,1.9459101490553132,0,0,0,0,0,0,0,0,0,0,comedy|thriller,2,5,0,1.7917595,Unrated,1,0,0,2
394,358700.0,12.0,rogue pictures,87.0,2010-09-17,30000.0,4.0,2.0794415416798357,6.819717851592852,1,0,none,['en'],1,0,0,-0.8660254,-0.5,10.308985993422082,1.3158450724292392,0,0,0.0,0,0,1.6094379124341003,0,0,0,0,0,0,0,0,0,0,documentary,1,2,0,1.0986123,PG-13,1,0,0,1
395,12990175.0,3380.0,universal pictures,110.0,2019-12-19,95000000.0,10.0,4.584967478670572,7.401870740360377,0,1,christmas,['en'],2,1,1,-0.5,0.8660254,18.36938746009113,2.1041463493177988,0,0,0.0,0,0,2.3978952727983707,0,0,0,0,0,0,0,0,0,0,comedy|drama|fantasy,3,6,1,1.9459102,PG,1,1,0,3
396,19722613.0,3040.0,warner bros.,87.0,2001-07-04,60000000.0,16.0,3.970291913552122,4.769315117891817,0,1,independence,"['en', 'it']",2,1,1,1.2246469e-16,-1.0,17.909855136853043,2.4741489931350404,0,3,1.3862944,0,0,2.833213344056216,0,0,0,0,0,0,0,0,0,0,action|adventure|comedy|family|fantasy,5,6,1,1.9459102,Unrated,1,0,0,1
397,19526150.0,3705.0,warner bros.,82.0,2010-07-29,85000000.0,3.0,4.418840607796598,6.303259303456201,0,0,none,['en'],1,0,0,1.2246469e-16,-1.0,18.258161826219297,2.0636042918719566,1,3,1.3862944,1,0,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,action|adventure|comedy|family|fantasy,5,5,1,1.7917595,PG,1,0,0,1
398,11700662.0,3578.0,sony pictures releasing,107.0,2025-08-26,40000000.0,11.0,5.3706380281276624,7.148836058237365,0,0,none,"['en', 'es', 'ru', 'zh']",1,0,0,-0.5,-0.8660254,17.50439003707821,2.561273378553043,0,0,0.0,0,0,2.4849066497880004,0,0,0,0,0,0,0,0,0,0,comedy|crime|thriller,3,3,1,1.3862944,R,1,0,0,1
399,50932458.0,3508.0,warner bros.,107.0,2016-06-15,50000000.0,10.0,4.700480365792417,6.630616428651329,0,0,none,['en'],1,0,0,0.5,-0.8660254,17.72753358339242,2.8433791438317377,0,0,0.0,0,0,2.3978952727983707,0,0,0,0,0,0,0,0,0,0,action|comedy,2,5,0,1.7917595,Unrated,1,1,0,2
400,24769447.0,3003.0,sony pictures releasing,100.0,2025-09-19,4100000.0,21.0,3.7612001156935624,8.251,1,0,none,['ja'],1,0,0,-0.8660254,-0.5,15.226497775576945,2.715317066694115,0,0,0.0,0,0,3.091042453358316,0,0,0,0,0,0,0,0,0,0,action|animation|fantasy|romance,4,1,0,0.6931472,R,0,0,0,1
401,21819429.0,3477.0,amazon mgm studios,132.0,2024-04-18,55000000.0,27.0,3.828641396489095,6.861852234401348,0,0,none,"['en', 'ro']",2,1,1,1.0,6.123234e-17,17.822843761378564,2.6434832351156436,0,0,0.0,0,0,3.332204510175204,0,0,0,0,0,0,0,0,0,0,drama|romance,2,4,1,1.609438,R,1,0,0,2
402,124974.0,31.0,artaffects entertainment,116.0,2017-05-19,500000.0,10.0,2.8903717578961645,6.665131615650004,1,0,none,['en'],2,1,1,0.8660254,-0.5,13.122365377402328,1.6625804958321866,0,0,0.0,0,0,2.3978952727983707,0,0,0,0,0,0,0,0,0,0,drama,1,1,0,0.6931472,PG,1,0,0,1
403,4261887.0,1980.0,lionsgate,109.0,2021-02-24,125000000.0,6.0,3.9318256327243257,6.6816476426799,0,0,none,['en'],1,0,0,0.5,0.8660254,18.643824303266577,3.0154319543748938,0,0,0.0,0,0,1.9459101490553132,0,0,0,0,0,0,0,0,0,0,adventure|fantasy|science fiction,3,8,1,2.1972246,PG-13,1,0,0,4
404,7981383.0,1560.0,entertainment studios motion pictures,107.0,2018-04-06,34000000.0,37.0,2.995732273553991,6.565019529837252,1,0,none,['en'],2,1,1,1.0,6.123234e-17,17.341871111992198,2.7514225407259434,0,0,0.0,0,0,3.6375861597263857,0,0,0,0,0,0,0,0,0,0,drama|history|thriller,3,4,0,1.609438,PG-13,1,0,0,2
405,17612761.0,3201.0,sony pictures releasing,120.0,2015-03-04,49000000.0,7.0,5.231108616854587,7.501581120092378,0,0,none,['en'],1,0,0,0.8660254,0.5,17.707330876483063,2.3074731270668214,0,0,0.0,0,0,2.0794415416798357,0,0,0,0,0,0,0,0,0,0,action|crime|science fiction,3,5,1,1.7917595,R,1,0,0,3
406,18796130.0,2718.0,universal pictures,99.0,2010-07-30,44000000.0,5.0,4.189654742026425,6.432315388421574,1,0,none,['en'],2,1,1,1.2246469e-16,-1.0,17.599700214609808,2.3725121946187597,0,0,0.0,0,0,1.791759469228055,0,0,0,0,0,0,0,0,0,0,drama|romance,2,3,1,1.3862944,PG-13,1,0,0,1
407,61170050.0,3037.0,sony pictures releasing,98.0,2000-11-02,92000000.0,24.0,4.68213122712422,6.165806341045416,0,0,none,"['de', 'en', 'fi', 'ja']",2,1,1,-0.8660254,0.5,18.33729914588288,2.8370295823586704,0,2,1.0986123,0,0,3.2188758248682006,0,0,0,0,0,0,0,0,0,0,action|adventure|comedy|crime|thriller,5,4,1,1.609438,Unrated,1,0,0,1
408,282874.0,6.0,open road films (ii),114.0,2014-05-08,11000000.0,13.0,3.8918202981106265,7.027779483974645,0,0,none,"['en', 'es']",3,2,1,0.8660254,-0.5,16.213405921671733,3.976482148415355,0,0,0.0,0,0,2.639057329615259,0,0,0,0,0,0,0,0,0,0,comedy,1,3,0,1.3862944,R,1,0,0,1
409,3004109.0,144.0,utv motion pictures,141.0,2013-08-08,18000000.0,5.0,1.791759469228055,5.918972972972973,0,0,none,"['hi', 'ta']",1,0,0,-0.5,-0.8660254,16.705882371415992,2.69004236220931,0,0,0.0,0,0,1.791759469228055,0,0,0,0,0,0,0,0,0,0,action|comedy|romance,3,2,0,1.0986123,PG-13,0,0,1,1
410,11371114.0,2433.0,warner bros.,88.0,2012-05-24,1000000.0,8.0,4.454347296253507,5.258337837837837,0,0,none,"['en', 'it', 'ru', 'uk']",1,0,0,0.8660254,-0.5,13.815511557963774,1.6689136392292092,0,0,0.0,0,0,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,horror|thriller,2,4,1,1.609438,R,1,0,0,1
411,2153053.0,1275.0,walt disney studios motion pictures,104.0,2023-04-20,35000000.0,6.0,4.304065093204169,6.3,0,0,none,"['en', 'fr']",1,0,0,1.0,6.123234e-17,17.370858648025116,2.3829292936755357,0,0,0.0,0,0,1.9459101490553132,0,0,0,0,0,0,0,0,0,0,drama|history|music,3,3,0,1.3862944,Unrated,1,0,0,2
412,2120000.0,497.0,yash raj films,161.0,2025-02-14,15800000.0,4.0,1.3862943611198906,6.486155555555555,1,0,none,['hi'],2,1,1,0.5,0.8660254,16.575520561288332,2.933707922573598,0,0,0.0,0,0,1.6094379124341003,0,0,0,0,0,0,0,0,0,0,action|drama|history,3,1,0,0.6931472,R,0,0,1,1
413,898575.0,195.0,fip,146.0,2019-09-05,6825000.0,3.0,2.8903717578961645,7.865557971014492,0,0,none,"['en', 'hi']",2,1,1,-0.8660254,-0.5,15.736103045555433,1.5537560550068212,0,0,0.0,0,0,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,comedy|drama|romance,3,2,1,1.0986123,Unrated,0,0,1,1
414,882727.0,510.0,lionsgate,137.0,2015-03-15,50000000.0,8.0,2.5649493574615367,6.306596770588892,1,0,none,['en'],1,0,0,0.8660254,0.5,17.72753358339242,3.3305531474259737,0,0,0.0,0,0,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,crime|thriller,2,4,1,1.609438,R,1,0,0,1
